nematode,phylum,class,order,family,genera,species,spe.ID,spe.control,replicate,spe.ID.num,spe.control.number,spe.ID.preference,spe.control.preferece,fold.change
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter equi ,ART7,OP50,8,29,87,0.25,0.75,-0.666666667
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,1,25,65,0.28,0.72,-0.611111111
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,2,10,43,0.19,0.81,-0.765432099
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,3,15,40,0.27,0.73,-0.630136986
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,4,21,57,0.27,0.73,-0.630136986
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,5,18,55,0.25,0.75,-0.666666667
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,6,10,94,0.1,0.9,-0.888888889
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,7,20,41,0.33,0.67,-0.507462687
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter nicotinovorans,ART8,OP50,8,16,46,0.26,0.74,-0.648648649
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,1,11,15,0.42,0.58,-0.275862069
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,2,10,20,0.33,0.67,-0.507462687
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,3,9,69,0.12,0.88,-0.863636364
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,4,21,57,0.27,0.73,-0.630136986
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,5,14,61,0.19,0.81,-0.765432099
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,6,17,67,0.2,0.8,-0.75
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,7,24,17,0.59,0.41,0.43902439
P.quartusdecimus,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens ,ART9,OP50,8,16,30,0.35,0.65,-0.461538462
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,1,27,57,0.32,0.68,-0.529411765
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,2,23,64,0.26,0.74,-0.648648649
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,3,26,47,0.36,0.64,-0.4375
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,4,21,54,0.28,0.72,-0.611111111
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,5,34,61,0.36,0.64,-0.4375
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,6,26,67,0.28,0.72,-0.611111111
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,7,12,17,0.41,0.59,-0.305084746
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens ,BAC1,OP50,8,7,30,0.19,0.81,-0.765432099
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,1,18,22,0.45,0.55,-0.181818182
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,2,18,34,0.35,0.65,-0.461538462
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,3,20,27,0.43,0.57,-0.245614035
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,4,18,13,0.58,0.42,0.380952381
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,5,20,31,0.39,0.61,-0.360655738
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,6,20,32,0.38,0.62,-0.387096774
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,7,15,26,0.37,0.63,-0.412698413
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus aryabhattai ,BAC2,OP50,8,16,28,0.36,0.64,-0.4375
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,1,14,59,0.19,0.81,-0.765432099
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,2,13,38,0.25,0.75,-0.666666667
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,3,20,77,0.21,0.79,-0.734177215
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,4,16,56,0.22,0.78,-0.717948718
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,5,17,59,0.22,0.78,-0.717948718
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,6,20,42,0.32,0.68,-0.529411765
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,7,23,62,0.27,0.73,-0.630136986
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus koreensis ,BAC3,OP50,8,27,46,0.37,0.63,-0.412698413
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,1,16,45,0.26,0.74,-0.648648649
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,2,13,39,0.25,0.75,-0.666666667
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,3,16,28,0.36,0.64,-0.4375
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,4,13,40,0.25,0.75,-0.666666667
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,5,4,15,0.21,0.79,-0.734177215
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,6,15,18,0.45,0.55,-0.181818182
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,7,29,38,0.43,0.57,-0.245614035
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,BAC4,OP50,8,15,42,0.26,0.74,-0.648648649
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,1,13,28,0.32,0.68,-0.529411765
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,2,14,31,0.31,0.69,-0.550724638
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,3,15,30,0.33,0.67,-0.507462687
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,4,11,46,0.19,0.81,-0.765432099
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,5,28,21,0.57,0.43,0.325581395
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,6,13,16,0.45,0.55,-0.181818182
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,7,12,42,0.22,0.78,-0.717948718
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus nealsonii,BAC5,OP50,8,15,30,0.33,0.67,-0.507462687
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,1,21,59,0.26,0.74,-0.648648649
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,2,40,42,0.49,0.51,-0.039215686
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,3,27,37,0.42,0.58,-0.275862069
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,4,23,40,0.37,0.63,-0.412698413
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,5,20,66,0.23,0.77,-0.701298701
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,6,31,40,0.44,0.56,-0.214285714
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,7,33,64,0.34,0.66,-0.484848485
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus shackletonii ,BAC6,OP50,8,28,62,0.31,0.69,-0.550724638
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,1,21,87,0.19,0.81,-0.765432099
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,2,9,78,0.1,0.9,-0.888888889
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,3,4,70,0.05,0.95,-0.947368421
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,4,11,81,0.12,0.88,-0.863636364
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,5,8,85,0.09,0.91,-0.901098901
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,6,19,95,0.17,0.83,-0.795180723
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,7,6,99,0.06,0.94,-0.936170213
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,BAC7,OP50,8,13,66,0.16,0.84,-0.80952381
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,1,30,102,0.23,0.77,-0.701298701
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,2,26,95,0.21,0.79,-0.734177215
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,3,33,87,0.28,0.73,-0.616438356
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,4,29,94,0.24,0.76,-0.684210526
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,5,34,97,0.26,0.74,-0.648648649
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,6,56,104,0.35,0.65,-0.461538462
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,7,14,67,0.17,0.83,-0.795180723
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,BAC8,OP50,8,21,74,0.22,0.78,-0.717948718
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,1,14,44,0.24,0.76,-0.684210526
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,2,10,26,0.28,0.72,-0.611111111
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,3,13,33,0.28,0.72,-0.611111111
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,4,13,27,0.33,0.68,-0.514705882
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,5,23,26,0.47,0.53,-0.113207547
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,6,17,48,0.26,0.74,-0.648648649
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,7,11,36,0.23,0.77,-0.701298701
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella petrii ,BOR1,OP50,8,12,38,0.24,0.76,-0.684210526
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,1,14,27,0.34,0.66,-0.484848485
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,2,9,34,0.21,0.79,-0.734177215
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,3,12,40,0.23,0.77,-0.701298701
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,4,17,35,0.33,0.67,-0.507462687
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,5,16,34,0.32,0.68,-0.529411765
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,6,11,37,0.23,0.77,-0.701298701
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,7,7,48,0.13,0.87,-0.850574713
P.quartusdecimus,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus parabrevis ,BRE1,OP50,8,4,35,0.1,0.9,-0.888888889
P.quartusdecimus,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,1,40,23,0.63,0.37,0.702702703
P.quartusdecimus,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,2,25,7,0.78,0.22,2.545454545
P.quartusdecimus,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,3,40,14,0.74,0.26,1.846153846
P.quartusdecimus,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,4,24,24,0.5,0.5,0
P.quartusdecimus,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,5,33,16,0.67,0.33,1.03030303
P.quartusdecimus,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,6,22,19,0.54,0.46,0.173913043
P.quartusdecimus,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,7,34,27,0.56,0.44,0.272727273
P.quartusdecimus,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta ,BRE2,OP50,8,46,14,0.77,0.23,2.347826087
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,1,19,73,0.21,0.79,-0.734177215
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,2,43,162,0.21,0.79,-0.734177215
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,3,15,77,0.16,0.84,-0.80952381
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,4,11,80,0.12,0.88,-0.863636364
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,5,33,131,0.2,0.8,-0.75
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,6,22,126,0.15,0.85,-0.823529412
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,7,31,175,0.15,0.85,-0.823529412
P.quartusdecimus,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia ,BUR1,OP50,8,36,193,0.16,0.84,-0.80952381
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,1,60,126,0.32,0.68,-0.529411765
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,2,65,153,0.3,0.7,-0.571428571
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,3,56,108,0.34,0.66,-0.484848485
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,4,68,141,0.33,0.67,-0.507462687
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,5,49,88,0.36,0.64,-0.4375
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,6,44,72,0.38,0.62,-0.387096774
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,7,70,164,0.3,0.7,-0.571428571
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium arthrosphaerae ,CHR1,OP50,8,67,103,0.39,0.61,-0.360655738
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,1,11,32,0.26,0.74,-0.648648649
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,2,15,15,0.5,0.5,0
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,3,21,23,0.48,0.52,-0.076923077
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,4,23,34,0.4,0.6,-0.333333333
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,5,13,24,0.35,0.65,-0.461538462
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,6,20,41,0.33,0.67,-0.507462687
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,7,21,23,0.48,0.52,-0.076923077
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium cucumeris,CHR2,OP50,8,20,39,0.34,0.66,-0.484848485
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium daecheongense,CHR3,OP50,1,16,37,0.3,0.7,-0.571428571
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium daecheongense,CHR3,OP50,2,24,39,0.38,0.62,-0.387096774
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium daecheongense,CHR3,OP50,3,16,36,0.31,0.69,-0.550724638
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium daecheongense,CHR3,OP50,4,23,43,0.35,0.65,-0.461538462
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium daecheongense,CHR3,OP50,5,12,40,0.23,0.77,-0.701298701
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium daecheongense,CHR3,OP50,6,10,19,0.34,0.66,-0.484848485
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium daecheongense,CHR3,OP50,7,13,24,0.35,0.65,-0.461538462
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium daecheongense,CHR3,OP50,8,12,29,0.29,0.71,-0.591549296
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium geocarposphaerae ,CHR4,OP50,1,17,54,0.24,0.76,-0.684210526
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium geocarposphaerae ,CHR4,OP50,2,28,29,0.49,0.51,-0.039215686
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium geocarposphaerae ,CHR4,OP50,3,18,40,0.31,0.69,-0.550724638
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium geocarposphaerae ,CHR4,OP50,4,26,31,0.46,0.54,-0.148148148
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium geocarposphaerae ,CHR4,OP50,5,12,45,0.21,0.79,-0.734177215
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium geocarposphaerae ,CHR4,OP50,6,29,41,0.41,0.59,-0.305084746
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium geocarposphaerae ,CHR4,OP50,7,28,60,0.32,0.68,-0.529411765
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium geocarposphaerae ,CHR4,OP50,8,26,32,0.45,0.55,-0.181818182
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sediminis,CHR5,OP50,1,17,30,0.36,0.64,-0.4375
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sediminis,CHR5,OP50,2,16,21,0.43,0.57,-0.245614035
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sediminis,CHR5,OP50,3,20,22,0.48,0.52,-0.076923077
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sediminis,CHR5,OP50,4,17,27,0.39,0.61,-0.360655738
P.quartusdecimus,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sediminis,CHR5,OP50,5,19,62,0.23,0.77,-0.701298701
